Topic,Token,Lemma,POS Tag,Occurrences
bearings-scale-drawing-constructions-and-loci,built,build,VERB,5
bearings-scale-drawing-constructions-and-loci,garden,garden,NOUN,5
bearings-scale-drawing-constructions-and-loci,m.,m.,NOUN,5
bearings-scale-drawing-constructions-and-loci,cross,cross,NOUN,4
bearings-scale-drawing-constructions-and-loci,tree,tree,NOUN,4
bearings-scale-drawing-constructions-and-loci,figures,figure,NOUN,4
bearings-scale-drawing-constructions-and-loci,ii,ii,PROPN,4
bearings-scale-drawing-constructions-and-loci,sails,sail,VERB,4
bearings-scale-drawing-constructions-and-loci,Give,give,VERB,4
bearings-scale-drawing-constructions-and-loci,length,length,NOUN,4
bearings-scale-drawing-constructions-and-loci,plant,plant,VERB,4
bearings-scale-drawing-constructions-and-loci,D,D,PROPN,4
bearings-scale-drawing-constructions-and-loci,closer,close,ADV,3
bearings-scale-drawing-constructions-and-loci,box,box,NOUN,3
bearings-scale-drawing-constructions-and-loci,due,due,ADJ,3
bearings-scale-drawing-constructions-and-loci,Street,Street,PROPN,3
bearings-scale-drawing-constructions-and-loci,Point,Point,PROPN,3
bearings-scale-drawing-constructions-and-loci,part,part,NOUN,3
bearings-scale-drawing-constructions-and-loci,post,post,NOUN,3
bearings-scale-drawing-constructions-and-loci,value,value,NOUN,3
bearings-scale-drawing-constructions-and-loci,significant,significant,ADJ,3
bearings-scale-drawing-constructions-and-loci,average,average,ADJ,3
bearings-scale-drawing-constructions-and-loci,sail,sail,VERB,3
bearings-scale-drawing-constructions-and-loci,long,long,ADV,3
bearings-scale-drawing-constructions-and-loci,plane,plane,NOUN,3
bearings-scale-drawing-constructions-and-loci,perpendicular,perpendicular,NOUN,3
bearings-scale-drawing-constructions-and-loci,BC,BC,PROPN,3
bearings-scale-drawing-constructions-and-loci,triangle,triangle,NOUN,3
bearings-scale-drawing-constructions-and-loci,path,path,NOUN,3
bearings-scale-drawing-constructions-and-loci,kilometres,kilometre,NOUN,3
bearings-scale-drawing-constructions-and-loci,harbour,harbour,NOUN,3
bearings-scale-drawing-constructions-and-loci,hall,hall,NOUN,3
bearings-scale-drawing-constructions-and-loci,.The,.the,NOUN,3
bearings-scale-drawing-constructions-and-loci,Mark,Mark,PROPN,3
bearings-scale-drawing-constructions-and-loci,more,more,ADJ,3
bearings-scale-drawing-constructions-and-loci,written,write,VERB,3
bearings-scale-drawing-constructions-and-loci,k.,k.,NOUN,3
bearings-scale-drawing-constructions-and-loci,C,c,NOUN,3
bearings-scale-drawing-constructions-and-loci,speed,speed,NOUN,3
bearings-scale-drawing-constructions-and-loci,AB,AB,PROPN,3
bearings-scale-drawing-constructions-and-loci,.Give,.Give,PROPN,3
bearings-scale-drawing-constructions-and-loci,A,a,NOUN,3
bearings-scale-drawing-constructions-and-loci,reason,reason,NOUN,3
bearings-scale-drawing-constructions-and-loci,side,side,NOUN,3
bearings-scale-drawing-constructions-and-loci,C,C,PROPN,3
bearings-scale-drawing-constructions-and-loci,shopping,shopping,NOUN,3
bearings-scale-drawing-constructions-and-loci,London,London,PROPN,3
bearings-scale-drawing-constructions-and-loci,airport,airport,NOUN,3
bearings-scale-drawing-constructions-and-loci,Packer,Packer,PROPN,3
bearings-scale-drawing-constructions-and-loci,C.Line,C.Line,PROPN,2
bearings-scale-drawing-constructions-and-loci,railway,railway,NOUN,2
bearings-scale-drawing-constructions-and-loci,explain,explain,VERB,2
bearings-scale-drawing-constructions-and-loci,train,train,NOUN,2
bearings-scale-drawing-constructions-and-loci,pond,pond,NOUN,2
bearings-scale-drawing-constructions-and-loci,Circle,Circle,PROPN,2
bearings-scale-drawing-constructions-and-loci,P,P,PROPN,2
bearings-scale-drawing-constructions-and-loci,departs,depart,VERB,2
bearings-scale-drawing-constructions-and-loci,Show,Show,PROPN,2
bearings-scale-drawing-constructions-and-loci,Calculate,Calculate,PROPN,2
bearings-scale-drawing-constructions-and-loci,point,point,VERB,2
bearings-scale-drawing-constructions-and-loci,shape,shape,NOUN,2
bearings-scale-drawing-constructions-and-loci,Shade,Shade,PROPN,2
bearings-scale-drawing-constructions-and-loci,is,be,VERB,2
bearings-scale-drawing-constructions-and-loci,place,place,NOUN,2
bearings-scale-drawing-constructions-and-loci,wants,want,VERB,2
bearings-scale-drawing-constructions-and-loci,has,have,VERB,2
bearings-scale-drawing-constructions-and-loci,boat,boat,NOUN,2
bearings-scale-drawing-constructions-and-loci,Ships,ship,NOUN,2
bearings-scale-drawing-constructions-and-loci,only,only,ADV,2
bearings-scale-drawing-constructions-and-loci,size,size,NOUN,2
bearings-scale-drawing-constructions-and-loci,rails,rail,NOUN,2
bearings-scale-drawing-constructions-and-loci,locus,locus,NOUN,2
bearings-scale-drawing-constructions-and-loci,rectangle,rectangle,NOUN,2
bearings-scale-drawing-constructions-and-loci,South,South,PROPN,2
bearings-scale-drawing-constructions-and-loci,road,road,NOUN,2
bearings-scale-drawing-constructions-and-loci,tanker,tanker,NOUN,2
bearings-scale-drawing-constructions-and-loci,find,find,VERB,2
bearings-scale-drawing-constructions-and-loci,=,=,NOUN,2
bearings-scale-drawing-constructions-and-loci,perpendicular,perpendicular,ADJ,2
bearings-scale-drawing-constructions-and-loci,arrives,arrive,VERB,2
bearings-scale-drawing-constructions-and-loci,Express,Express,PROPN,2
bearings-scale-drawing-constructions-and-loci,leaves,leave,VERB,2
bearings-scale-drawing-constructions-and-loci,using,use,VERB,2
bearings-scale-drawing-constructions-and-loci,patio,patio,NOUN,2
bearings-scale-drawing-constructions-and-loci,model,model,NOUN,2
bearings-scale-drawing-constructions-and-loci,coast,coast,NOUN,2
bearings-scale-drawing-constructions-and-loci,hour,hour,NOUN,2
bearings-scale-drawing-constructions-and-loci,cities,city,NOUN,2
bearings-scale-drawing-constructions-and-loci,Work,Work,PROPN,2
bearings-scale-drawing-constructions-and-loci,marked,mark,VERB,2
bearings-scale-drawing-constructions-and-loci,Measure,measure,VERB,2
bearings-scale-drawing-constructions-and-loci,nearer,near,ADV,2
bearings-scale-drawing-constructions-and-loci,closer,close,ADJ,2
bearings-scale-drawing-constructions-and-loci,drawing,draw,VERB,2
bearings-scale-drawing-constructions-and-loci,a,a,NOUN,2
bearings-scale-drawing-constructions-and-loci,Q,q,NOUN,2
bearings-scale-drawing-constructions-and-loci,miles,mile,NOUN,2
bearings-scale-drawing-constructions-and-loci,Use,Use,PROPN,2
bearings-scale-drawing-constructions-and-loci,mm,mm,NOUN,2
bearings-scale-drawing-constructions-and-loci,Irfan,Irfan,PROPN,2
bearings-scale-drawing-constructions-and-loci,town,town,NOUN,2
bearings-scale-drawing-constructions-and-loci,full,full,ADJ,2
bearings-scale-drawing-constructions-and-loci,ships,ship,NOUN,2
bearings-scale-drawing-constructions-and-loci,nearer,near,ADJ,2
bearings-scale-drawing-constructions-and-loci,AC,AC,PROPN,2
bearings-scale-drawing-constructions-and-loci,Explain,explain,VERB,2
bearings-scale-drawing-constructions-and-loci,mark,mark,VERB,2
bearings-scale-drawing-constructions-and-loci,Q.,Q.,PROPN,2
bearings-scale-drawing-constructions-and-loci,h,h,NOUN,2
bearings-scale-drawing-constructions-and-loci,k,k,PROPN,2
bearings-scale-drawing-constructions-and-loci,Manchester,Manchester,PROPN,2
bearings-scale-drawing-constructions-and-loci,equilateral,equilateral,ADJ,1
bearings-scale-drawing-constructions-and-loci,pair,pair,NOUN,1
bearings-scale-drawing-constructions-and-loci,Paris,Paris,PROPN,1
bearings-scale-drawing-constructions-and-loci,follow,follow,VERB,1
bearings-scale-drawing-constructions-and-loci,Monty,Monty,PROPN,1
bearings-scale-drawing-constructions-and-loci,Hightown,Hightown,PROPN,1
bearings-scale-drawing-constructions-and-loci,Jodie,Jodie,PROPN,1
bearings-scale-drawing-constructions-and-loci,A.C,A.C,PROPN,1
bearings-scale-drawing-constructions-and-loci,equidistant,equidistant,ADJ,1
bearings-scale-drawing-constructions-and-loci,calculation,calculation,NOUN,1
bearings-scale-drawing-constructions-and-loci,.Label,.Label,PROPN,1
bearings-scale-drawing-constructions-and-loci,longer,long,ADJ,1
bearings-scale-drawing-constructions-and-loci,plan,plan,NOUN,1
bearings-scale-drawing-constructions-and-loci,long,long,ADJ,1
bearings-scale-drawing-constructions-and-loci,orienteering,orienteering,NOUN,1
bearings-scale-drawing-constructions-and-loci,North,North,PROPN,1
bearings-scale-drawing-constructions-and-loci,runs,run,VERB,1
bearings-scale-drawing-constructions-and-loci,centimetres,centimetre,NOUN,1
bearings-scale-drawing-constructions-and-loci,corners,corner,NOUN,1
bearings-scale-drawing-constructions-and-loci,decide,decide,VERB,1
bearings-scale-drawing-constructions-and-loci,shading,shade,VERB,1
bearings-scale-drawing-constructions-and-loci,new,new,ADJ,1
bearings-scale-drawing-constructions-and-loci,build,build,VERB,1
bearings-scale-drawing-constructions-and-loci,park,park,NOUN,1
bearings-scale-drawing-constructions-and-loci,figure,figure,NOUN,1
bearings-scale-drawing-constructions-and-loci,quadrilateral,quadrilateral,NOUN,1
bearings-scale-drawing-constructions-and-loci,church,church,NOUN,1
bearings-scale-drawing-constructions-and-loci,Burford,Burford,PROPN,1
bearings-scale-drawing-constructions-and-loci,Sophie,Sophie,PROPN,1
bearings-scale-drawing-constructions-and-loci,accurate,accurate,ADJ,1
bearings-scale-drawing-constructions-and-loci,positioned,position,VERB,1
bearings-scale-drawing-constructions-and-loci,water,water,NOUN,1
bearings-scale-drawing-constructions-and-loci,Ship,Ship,PROPN,1
bearings-scale-drawing-constructions-and-loci,boats,boat,NOUN,1
bearings-scale-drawing-constructions-and-loci,bounded,bound,VERB,1
bearings-scale-drawing-constructions-and-loci,nearest,near,ADJ,1
bearings-scale-drawing-constructions-and-loci,Amton,Amton,PROPN,1
bearings-scale-drawing-constructions-and-loci,be,be,VERB,1
bearings-scale-drawing-constructions-and-loci,ABCD,ABCD,PROPN,1
bearings-scale-drawing-constructions-and-loci,mph,mph,NOUN,1
bearings-scale-drawing-constructions-and-loci,photocopier,photocopier,NOUN,1
bearings-scale-drawing-constructions-and-loci,found,find,VERB,1
bearings-scale-drawing-constructions-and-loci,churches,church,NOUN,1
bearings-scale-drawing-constructions-and-loci,.will,.will,PROPN,1
bearings-scale-drawing-constructions-and-loci,conditions,condition,NOUN,1
bearings-scale-drawing-constructions-and-loci,company,company,NOUN,1
bearings-scale-drawing-constructions-and-loci,checkpoint,checkpoint,NOUN,1
bearings-scale-drawing-constructions-and-loci,have,have,VERB,1
bearings-scale-drawing-constructions-and-loci,i,i,PROPN,1
bearings-scale-drawing-constructions-and-loci,at,at,ADV,1
bearings-scale-drawing-constructions-and-loci,reaches,reach,VERB,1
bearings-scale-drawing-constructions-and-loci,appropriate,appropriate,ADJ,1
bearings-scale-drawing-constructions-and-loci,run,run,VERB,1
bearings-scale-drawing-constructions-and-loci,bisect,bisect,VERB,1
bearings-scale-drawing-constructions-and-loci,x).Label,x).Label,PROPN,1
bearings-scale-drawing-constructions-and-loci,Work,work,NOUN,1
bearings-scale-drawing-constructions-and-loci,High,High,PROPN,1
bearings-scale-drawing-constructions-and-loci,Acton,Acton,PROPN,1
bearings-scale-drawing-constructions-and-loci,×).Label,×).Label,PROPN,1
bearings-scale-drawing-constructions-and-loci,checkpoint,checkpoint,VERB,1
bearings-scale-drawing-constructions-and-loci,grid,grid,NOUN,1
bearings-scale-drawing-constructions-and-loci,A.,A.,PROPN,1
bearings-scale-drawing-constructions-and-loci,yacht,yacht,NOUN,1
bearings-scale-drawing-constructions-and-loci,Write,write,VERB,1
bearings-scale-drawing-constructions-and-loci,degree,degree,NOUN,1
bearings-scale-drawing-constructions-and-loci,library,library,NOUN,1
bearings-scale-drawing-constructions-and-loci,time,time,NOUN,1
bearings-scale-drawing-constructions-and-loci,knows,know,VERB,1
bearings-scale-drawing-constructions-and-loci,Jane,Jane,PROPN,1
bearings-scale-drawing-constructions-and-loci,label,label,VERB,1
bearings-scale-drawing-constructions-and-loci,field,field,NOUN,1
bearings-scale-drawing-constructions-and-loci,site,site,NOUN,1
bearings-scale-drawing-constructions-and-loci,AD,ad,NOUN,1
bearings-scale-drawing-constructions-and-loci,allow,allow,VERB,1
bearings-scale-drawing-constructions-and-loci,R.Show,r.show,VERB,1
bearings-scale-drawing-constructions-and-loci,E.Find,e.find,ADV,1
bearings-scale-drawing-constructions-and-loci,village,village,NOUN,1
bearings-scale-drawing-constructions-and-loci,answer,answer,VERB,1
bearings-scale-drawing-constructions-and-loci,fences,fence,NOUN,1
bearings-scale-drawing-constructions-and-loci,Church,Church,PROPN,1
bearings-scale-drawing-constructions-and-loci,says,say,VERB,1
bearings-scale-drawing-constructions-and-loci,sprinklers,sprinkler,NOUN,1
bearings-scale-drawing-constructions-and-loci,.Janet,.Janet,PROPN,1
bearings-scale-drawing-constructions-and-loci,.You,.You,PROPN,1
bearings-scale-drawing-constructions-and-loci,then,then,ADV,1
bearings-scale-drawing-constructions-and-loci,question,question,NOUN,1
bearings-scale-drawing-constructions-and-loci,arrive,arrive,VERB,1
bearings-scale-drawing-constructions-and-loci,measurement,measurement,NOUN,1
bearings-scale-drawing-constructions-and-loci,represent,represent,VERB,1
bearings-scale-drawing-constructions-and-loci,space,space,NOUN,1
bearings-scale-drawing-constructions-and-loci,race,race,NOUN,1
bearings-scale-drawing-constructions-and-loci,play,play,NOUN,1
bearings-scale-drawing-constructions-and-loci,segment,segment,NOUN,1
bearings-scale-drawing-constructions-and-loci,airports,airport,NOUN,1
bearings-scale-drawing-constructions-and-loci,warehouse,warehouse,NOUN,1
bearings-scale-drawing-constructions-and-loci,reasoning,reasoning,NOUN,1
bearings-scale-drawing-constructions-and-loci,starts,start,VERB,1
bearings-scale-drawing-constructions-and-loci,A.D,A.D,PROPN,1
bearings-scale-drawing-constructions-and-loci,straight,straight,ADJ,1
bearings-scale-drawing-constructions-and-loci,decimal,decimal,ADJ,1
bearings-scale-drawing-constructions-and-loci,Water,Water,PROPN,1
bearings-scale-drawing-constructions-and-loci,put,put,VERB,1
bearings-scale-drawing-constructions-and-loci,.Angle,.Angle,PROPN,1
bearings-scale-drawing-constructions-and-loci,Bisham,Bisham,PROPN,1
bearings-scale-drawing-constructions-and-loci,CD,CD,PROPN,1
bearings-scale-drawing-constructions-and-loci,metre,metre,NOUN,1
bearings-scale-drawing-constructions-and-loci,above,above,ADV,1
bearings-scale-drawing-constructions-and-loci,B.,B.,PROPN,1
bearings-scale-drawing-constructions-and-loci,House,House,PROPN,1
bearings-scale-drawing-constructions-and-loci,closest,close,ADJ,1
bearings-scale-drawing-constructions-and-loci,Therefore,therefore,ADV,1
bearings-scale-drawing-constructions-and-loci,least,least,ADV,1
bearings-scale-drawing-constructions-and-loci,Barston,Barston,PROPN,1
bearings-scale-drawing-constructions-and-loci,D,d,NOUN,1
bearings-scale-drawing-constructions-and-loci,Janet,Janet,PROPN,1
bearings-scale-drawing-constructions-and-loci,draw,draw,VERB,1
bearings-scale-drawing-constructions-and-loci,satisfies,satisfy,VERB,1
bearings-scale-drawing-constructions-and-loci,calculate,calculate,VERB,1
bearings-scale-drawing-constructions-and-loci,direct,direct,ADJ,1
bearings-scale-drawing-constructions-and-loci,k,k,NOUN,1
bearings-scale-drawing-constructions-and-loci,Martin,Martin,PROPN,1
bearings-scale-drawing-constructions-and-loci,rectangular,rectangular,ADJ,1
bearings-scale-drawing-constructions-and-loci,airport,airport,PROPN,1
bearings-scale-drawing-constructions-and-loci,port,port,NOUN,1
bearings-scale-drawing-constructions-and-loci,rules,rule,NOUN,1
bearings-scale-drawing-constructions-and-loci,CD.The,cd.the,NOUN,1
bearings-scale-drawing-constructions-and-loci,flies,fly,VERB,1
bearings-scale-drawing-constructions-and-loci,Neil,Neil,PROPN,1
bearings-scale-drawing-constructions-and-loci,working,working,NOUN,1
bearings-scale-drawing-constructions-and-loci,East,East,PROPN,1
bearings-scale-drawing-constructions-and-loci,sails,sail,NOUN,1
bearings-scale-drawing-constructions-and-loci,inaccurate,inaccurate,ADJ,1
bearings-scale-drawing-constructions-and-loci,think,think,VERB,1
bearings-scale-drawing-constructions-and-loci,office,office,NOUN,1
bearings-scale-drawing-constructions-and-loci,hotel,hotel,NOUN,1
bearings-scale-drawing-constructions-and-loci,centimetre,centimetre,NOUN,1
bearings-scale-drawing-constructions-and-loci,north,north,NOUN,1
bearings-scale-drawing-constructions-and-loci,measures,measure,VERB,1
bearings-scale-drawing-constructions-and-loci,house,house,NOUN,1
bearings-scale-drawing-constructions-and-loci,shown,show,VERB,1
bearings-scale-drawing-constructions-and-loci,A.,a.,NOUN,1
bearings-scale-drawing-constructions-and-loci,fly,fly,VERB,1
bearings-scale-drawing-constructions-and-loci,ABC.Show,ABC.Show,PROPN,1
bearings-scale-drawing-constructions-and-loci,Aandnearer,Aandnearer,PROPN,1
bearings-scale-drawing-constructions-and-loci,Label,Label,PROPN,1
bearings-scale-drawing-constructions-and-loci,Scale,scale,NOUN,1
bearings-scale-drawing-constructions-and-loci,also,also,ADV,1
bearings-scale-drawing-constructions-and-loci,sprinkler,sprinkler,NOUN,1
bearings-scale-drawing-constructions-and-loci,area,area,NOUN,1
bearings-scale-drawing-constructions-and-loci,life,life,NOUN,1
bearings-scale-drawing-constructions-and-loci,Chorlton,Chorlton,PROPN,1
combined-and-conditional-probability,probability,probability,NOUN,61
combined-and-conditional-probability,random,random,ADJ,38
combined-and-conditional-probability,Work,work,VERB,31
combined-and-conditional-probability,red,red,ADJ,19
combined-and-conditional-probability,takes,take,VERB,18
combined-and-conditional-probability,bag,bag,NOUN,18
combined-and-conditional-probability,number,number,NOUN,18
combined-and-conditional-probability,are,be,VERB,18
combined-and-conditional-probability,has,have,VERB,17
combined-and-conditional-probability,blue,blue,ADJ,15
combined-and-conditional-probability,then,then,ADV,12
combined-and-conditional-probability,first,first,ADJ,12
combined-and-conditional-probability,second,second,ADJ,12
combined-and-conditional-probability,counters,counter,NOUN,11
combined-and-conditional-probability,going,go,VERB,10
combined-and-conditional-probability,other,other,ADJ,9
combined-and-conditional-probability,same,same,ADJ,9
combined-and-conditional-probability,at,at,ADV,9
combined-and-conditional-probability,colour,colour,NOUN,8
combined-and-conditional-probability,Calculate,calculate,VERB,8
combined-and-conditional-probability,taken,take,VERB,8
combined-and-conditional-probability,times,time,NOUN,8
combined-and-conditional-probability,coin,coin,NOUN,7
combined-and-conditional-probability,contains,contain,VERB,7
combined-and-conditional-probability,land,land,VERB,7
combined-and-conditional-probability,game,game,NOUN,7
combined-and-conditional-probability,heads,head,NOUN,7
combined-and-conditional-probability,take,take,VERB,7
combined-and-conditional-probability,green,green,ADJ,6
combined-and-conditional-probability,show,show,VERB,6
combined-and-conditional-probability,only,only,ADV,6
combined-and-conditional-probability,counter,counter,NOUN,6
combined-and-conditional-probability,answer,answer,NOUN,6
combined-and-conditional-probability,working,working,NOUN,6
combined-and-conditional-probability,back,back,ADV,6
combined-and-conditional-probability,different,different,ADJ,6
combined-and-conditional-probability,value,value,NOUN,5
combined-and-conditional-probability,twice,twice,ADV,5
combined-and-conditional-probability,Find,find,VERB,5
combined-and-conditional-probability,table,table,NOUN,5
combined-and-conditional-probability,yellow,yellow,ADJ,5
combined-and-conditional-probability,results,result,NOUN,5
combined-and-conditional-probability,is,be,VERB,4
combined-and-conditional-probability,odd,odd,ADJ,4
combined-and-conditional-probability,once,once,ADV,4
combined-and-conditional-probability,games,game,NOUN,4
combined-and-conditional-probability,play,play,VERB,4
combined-and-conditional-probability,more,more,ADJ,4
combined-and-conditional-probability,put,put,VERB,4
combined-and-conditional-probability,biased,biased,ADJ,4
combined-and-conditional-probability,chess,chess,NOUN,4
combined-and-conditional-probability,asked,ask,VERB,4
combined-and-conditional-probability,Show,show,VERB,4
combined-and-conditional-probability,black,black,ADJ,4
combined-and-conditional-probability,estimate,estimate,NOUN,4
combined-and-conditional-probability,sweet,sweet,ADJ,4
combined-and-conditional-probability,puts,put,VERB,4
combined-and-conditional-probability,chosen,choose,VERB,4
combined-and-conditional-probability,box,box,NOUN,4
combined-and-conditional-probability,disc,disc,NOUN,4
combined-and-conditional-probability,rest,rest,NOUN,4
combined-and-conditional-probability,still,still,ADV,4
combined-and-conditional-probability,tails,tail,NOUN,4
combined-and-conditional-probability,sweets,sweet,NOUN,4
combined-and-conditional-probability,discs,disc,NOUN,4
combined-and-conditional-probability,picks,pick,VERB,4
combined-and-conditional-probability,says,say,VERB,3
combined-and-conditional-probability,Paul,Paul,PROPN,3
combined-and-conditional-probability,orange,orange,ADJ,3
combined-and-conditional-probability,now,now,ADV,3
combined-and-conditional-probability,time,time,NOUN,3
combined-and-conditional-probability,Hector,Hector,PROPN,3
combined-and-conditional-probability,balls,ball,NOUN,3
combined-and-conditional-probability,fair,fair,ADJ,3
combined-and-conditional-probability,Garry,Garry,PROPN,3
combined-and-conditional-probability,Give,give,VERB,3
combined-and-conditional-probability,people,people,NOUN,3
combined-and-conditional-probability,shows,show,VERB,3
combined-and-conditional-probability,card,card,NOUN,3
combined-and-conditional-probability,rolls,roll,VERB,3
combined-and-conditional-probability,containing,contain,VERB,3
combined-and-conditional-probability,dice,dice,NOUN,3
combined-and-conditional-probability,diagram,diagram,NOUN,3
combined-and-conditional-probability,third,third,ADJ,3
combined-and-conditional-probability,get,get,VERB,3
combined-and-conditional-probability,thrown,throw,VERB,3
combined-and-conditional-probability,fruit,fruit,NOUN,3
combined-and-conditional-probability,many,many,ADJ,3
combined-and-conditional-probability,exactly,exactly,ADV,3
combined-and-conditional-probability,Magnus,Magnus,PROPN,3
combined-and-conditional-probability,cards,card,NOUN,3
combined-and-conditional-probability,correct,correct,ADJ,3
combined-and-conditional-probability,less,less,ADJ,2
combined-and-conditional-probability,Use,use,VERB,2
combined-and-conditional-probability,point,point,NOUN,2
combined-and-conditional-probability,subjects,subject,NOUN,2
combined-and-conditional-probability,student,student,NOUN,2
combined-and-conditional-probability,chooses,choose,VERB,2
combined-and-conditional-probability,tree,tree,NOUN,2
combined-and-conditional-probability,bowl,bowl,NOUN,2
combined-and-conditional-probability,drawn,draw,VERB,2
combined-and-conditional-probability,ball,ball,NOUN,2
combined-and-conditional-probability,Option,option,NOUN,2
combined-and-conditional-probability,cube,cube,NOUN,2
combined-and-conditional-probability,expects,expect,VERB,2
combined-and-conditional-probability,total,total,ADJ,2
combined-and-conditional-probability,16the,16the,ADJ,2
combined-and-conditional-probability,best,good,ADJ,2
combined-and-conditional-probability,B.,B.,PROPN,2
combined-and-conditional-probability,bricks,brick,NOUN,2
combined-and-conditional-probability,pens,pen,NOUN,2
combined-and-conditional-probability,tile,tile,NOUN,2
combined-and-conditional-probability,pin,pin,NOUN,2
combined-and-conditional-probability,profit,profit,NOUN,2
combined-and-conditional-probability,player,player,NOUN,2
combined-and-conditional-probability,eats,eat,VERB,2
combined-and-conditional-probability,Here,here,ADV,2
combined-and-conditional-probability,tries,try,VERB,2
combined-and-conditional-probability,t,t,PROPN,2
combined-and-conditional-probability,socks,sock,NOUN,2
combined-and-conditional-probability,drop,drop,VERB,2
combined-and-conditional-probability,t,t,NOUN,2
combined-and-conditional-probability,land,land,NOUN,2
combined-and-conditional-probability,sided,sided,ADJ,2
combined-and-conditional-probability,brick,brick,NOUN,2
combined-and-conditional-probability,give,give,VERB,2
combined-and-conditional-probability,Show,Show,PROPN,2
combined-and-conditional-probability,matches,match,VERB,2
combined-and-conditional-probability,point,point,VERB,2
combined-and-conditional-probability,likely,likely,ADJ,2
combined-and-conditional-probability,replacement,replacement,NOUN,2
combined-and-conditional-probability,spins,spin,VERB,2
combined-and-conditional-probability,work,work,VERB,2
combined-and-conditional-probability,Jim,Jim,PROPN,2
combined-and-conditional-probability,more,more,ADV,2
combined-and-conditional-probability,Option,Option,PROPN,2
combined-and-conditional-probability,least,least,ADV,2
combined-and-conditional-probability,factor,factor,NOUN,2
combined-and-conditional-probability,spinner,spinner,NOUN,2
combined-and-conditional-probability,look,look,VERB,2
combined-and-conditional-probability,David,David,PROPN,2
combined-and-conditional-probability,Liam,Liam,PROPN,2
combined-and-conditional-probability,rule,rule,NOUN,2
combined-and-conditional-probability,Joshua,Joshua,PROPN,2
combined-and-conditional-probability,throw,throw,VERB,2
combined-and-conditional-probability,make,make,VERB,2
combined-and-conditional-probability,used,use,VERB,2
combined-and-conditional-probability,code,code,NOUN,2
combined-and-conditional-probability,possible,possible,ADJ,2
combined-and-conditional-probability,numberthe,numberthe,ADJ,2
combined-and-conditional-probability,ArtDramaEngineeringGermanGraphicsMusicPE,ArtDramaEngineeringGermanGraphicsMusicPE,PROPN,2
combined-and-conditional-probability,terms,term,NOUN,2
combined-and-conditional-probability,find,find,VERB,2
combined-and-conditional-probability,John,John,PROPN,2
combined-and-conditional-probability,trying,try,VERB,2
combined-and-conditional-probability,equal,equal,ADJ,2
combined-and-conditional-probability,B,B,PROPN,2
combined-and-conditional-probability,smaller,small,ADJ,2
combined-and-conditional-probability,difference,difference,NOUN,2
combined-and-conditional-probability,Meghan,Meghan,PROPN,2
combined-and-conditional-probability,toy,toy,NOUN,2
combined-and-conditional-probability,said,say,VERB,2
combined-and-conditional-probability,algebraic,algebraic,ADJ,2
combined-and-conditional-probability,reason,reason,NOUN,2
combined-and-conditional-probability,remember,remember,VERB,2
combined-and-conditional-probability,person,person,NOUN,2
combined-and-conditional-probability,Hannah,Hannah,PROPN,2
combined-and-conditional-probability,knows,know,VERB,2
combined-and-conditional-probability,letter,letter,NOUN,2
combined-and-conditional-probability,choose,choose,VERB,2
combined-and-conditional-probability,drawing,draw,VERB,2
combined-and-conditional-probability,digit,digit,NOUN,2
combined-and-conditional-probability,pen,pen,NOUN,2
combined-and-conditional-probability,gets,get,VERB,2
combined-and-conditional-probability,clear,clear,ADJ,2
combined-and-conditional-probability,Complete,complete,VERB,2
combined-and-conditional-probability,type,type,NOUN,2
combined-and-conditional-probability,A,A,PROPN,2
combined-and-conditional-probability,Jack,Jack,PROPN,2
combined-and-conditional-probability,points,point,NOUN,2
combined-and-conditional-probability,Solve,solve,VERB,2
combined-and-conditional-probability,Antonio,Antonio,PROPN,2
combined-and-conditional-probability,EconomicsGeographyHistoryMedia,economicsgeographyhistorymedia,NOUN,2
combined-and-conditional-probability,Studies,Studies,PROPN,2
combined-and-conditional-probability,phone,phone,NOUN,2
combined-and-conditional-probability,Students,student,NOUN,2
combined-and-conditional-probability,jar,jar,NOUN,2
combined-and-conditional-probability,Li,Li,PROPN,2
combined-and-conditional-probability,subject,subject,NOUN,2
combined-and-conditional-probability,win,win,VERB,2
combined-and-conditional-probability,Jean,Jean,PROPN,1
combined-and-conditional-probability,Ben,Ben,PROPN,1
combined-and-conditional-probability,Dani,Dani,PROPN,1
combined-and-conditional-probability,pack,pack,NOUN,1
combined-and-conditional-probability,passes,pass,VERB,1
combined-and-conditional-probability,Niklas,Niklas,PROPN,1
combined-and-conditional-probability,rolls,roll,NOUN,1
combined-and-conditional-probability,ham,ham,NOUN,1
combined-and-conditional-probability,cheese,cheese,NOUN,1
combined-and-conditional-probability,friend,friend,NOUN,1
combined-and-conditional-probability,company,company,NOUN,1
combined-and-conditional-probability,blackcurrant.5,blackcurrant.5,NOUN,1
combined-and-conditional-probability,P,P,PROPN,1
combined-and-conditional-probability,laptop,laptop,NOUN,1
combined-and-conditional-probability,scores,score,NOUN,1
combined-and-conditional-probability,least,least,ADJ,1
combined-and-conditional-probability,7Spinner,7spinner,NOUN,1
combined-and-conditional-probability,Y.Mike,Y.Mike,PROPN,1
combined-and-conditional-probability,tin,tin,NOUN,1
combined-and-conditional-probability,X,x,NOUN,1
combined-and-conditional-probability,sweets7,sweets7,NOUN,1
combined-and-conditional-probability,empty,empty,ADJ,1
combined-and-conditional-probability,Helen,Helen,PROPN,1
combined-and-conditional-probability,friends,friend,NOUN,1
